restaurant_id,restaurant_key,restaurant_name,category,location,address,price_range,overall_rating,review_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,reviewer_name,source,source_restaurant_id,aspect_sentiments,aspect_mentions,price_level,price_band,category_primary,review_text_normalized,restaurant_name_normalized,category_normalized,review_language,word_count,char_count,avg_word_length,sentiment_comida,sentiment_comida_score,sentiment_servicio,sentiment_servicio_score,sentiment_precio,sentiment_precio_score,sentiment_ambiente,sentiment_ambiente_score,mentions_comida,mentions_servicio,mentions_precio,mentions_ambiente,cluster,cluster_name
r_5c6c9a2018,vietnamita,Restaurante Vietnamita,Vietnamita,San Francisco,"Vía Porras, Calle 68 Este, Casa 7A - San Francisco",Desde $15 hasta $25,4.4,5.0,4.4,3.9,3.4,"Primera probando el pho y me gustó bastante. Estaba muy rico el caldo del pho ba tai, que era de carne. Pedimos un arroz frito pero no me encantó tanto.",2026-05-16,Andreia T.,degusta,dg_100946,"{'comida': 'negative', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Vietnamita,"primera probando pho gusto bastante. rico caldo pho ba tai, carne. pedimos arroz frito encanto tanto.",restaurante vietnamita,vietnamita,spanish,30,152,4.1,negative,-1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_5c6c9a2018,vietnamita,Restaurante Vietnamita,Vietnamita,San Francisco,"Vía Porras, Calle 68 Este, Casa 7A - San Francisco",Desde $15 hasta $25,4.4,5.0,4.4,3.9,3.4,"Ahora que cambiaron su carta, tienen mucha variedad y se ven de muy buena presentación, hoy comí los Neim Fritos estaban muy ricos, tofu frito muy buena cantidad, tamaño con su salsa dulce picante, sopa mixta la de siempre que nunca falla.",2026-04-16,Luz C.,degusta,dg_100946,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Vietnamita,"ahora cambiaron carta, mucha variedad ven buena presentacion, hoy comi neim fritos ricos, tofu frito buena cantidad, tamano salsa dulce picante, sopa mixta siempre nunca falla.",restaurante vietnamita,vietnamita,spanish,42,239,4.714285714285714,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_5c6c9a2018,vietnamita,Restaurante Vietnamita,Vietnamita,San Francisco,"Vía Porras, Calle 68 Este, Casa 7A - San Francisco",Desde $15 hasta $25,4.4,4.0,4.4,3.9,3.4,"De los mejores lugares para tomar un Pho de carnes salteada acompañada de culantro y raíces, súper ricas las ensaladas muy frescas, además de su arroz frito mixto.",2026-03-07,Luz C.,degusta,dg_100946,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Vietnamita,"mejores lugares tomar pho carnes salteada acompanada culantro raices, super ricas ensaladas frescas, ademas arroz frito mixto.",restaurante vietnamita,vietnamita,spanish,28,163,4.857142857142857,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_aa9d825d34,salute ristorante,Salute Ristorante,Italiana,Marbella,"La Riviera Plaza, local 1 - Marbella",Desde $15 hasta $25,5.0,5.0,5.0,5.0,4.5,"muy buena elección, ubicado céntrico en Marbella una plaza bien agradable. la comida super fresca y saludable recetas super originales de la cocina italiana. La ensalada una delicia elección plato Tagliatelle Vino muy bien elaborado un toque hecho en casa. Definitivamente para regresar. Gracias por tan bella atención",2026-06-09,TripRob,degusta,dg_109975,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Italiana,"buena eleccion, ubicado centrico marbella plaza bien agradable. comida super fresca saludable recetas super originales cocina italiana. ensalada delicia eleccion plato tagliatelle vino bien elaborado toque hecho casa. definitivamente regresar. gracias tan bella atencion",salute ristorante,italiana,spanish,48,318,5.645833333333333,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,True,False,False,1,Buena relacion precio
r_aa9d825d34,salute ristorante,Salute Ristorante,Italiana,Marbella,"La Riviera Plaza, local 1 - Marbella",Desde $15 hasta $25,5.0,5.0,5.0,5.0,4.5,"muy bueno restauranre 100 Italiano. muy diferente tengo cerveza, pizza ravioli vino pritz special con caso. este a familiar restaurante",2026-06-09,Szilvia B.,degusta,dg_109975,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",2.0,$$ ($15-$25),Italiana,"bueno restauranre 100 italiano. diferente cerveza, pizza ravioli vino pritz special caso. familiar restaurante",salute ristorante,italiana,spanish,20,135,5.8,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,True,1,Buena relacion precio
r_659c68e4ee,bruma,Bruma,Mariscos,Casco Antiguo,"Av. B con calle 9, Edificio San Juan de Dios - Casco Antiguo",Desde $25 hasta $35,4.4,5.0,4.4,4.7,4.7,"Si te gustan los mariscos frescos y los buenos vinos, Bruma es un lugar que definitivamente vale la pena visitar en Casco Antiguo. La calidad de los ingredientes se nota desde el primer plato y el menú tiene opciones para todos los gustos. Mis favoritos son las ostras frescas, el ceviche del día, el tartar de atún picante y los tacos de camarón.",2026-07-13,Michelle O.,degusta,dg_109422,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}",3.0,$$$ ($25-$35),Mariscos,"si gustan mariscos frescos buenos vinos, bruma lugar definitivamente vale pena visitar casco antiguo. calidad ingredientes nota primer plato menu opciones gustos. favoritos ostras frescas, ceviche dia, tartar atun picante tacos camaron.",bruma,mariscos,spanish,63,347,4.523809523809524,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,True,True,2,Destacan por la comida
r_659c68e4ee,bruma,Bruma,Mariscos,Casco Antiguo,"Av. B con calle 9, Edificio San Juan de Dios - Casco Antiguo",Desde $25 hasta $35,4.4,4.0,4.4,4.7,4.7,"El lugar es muy bonito y bien decorado, el menú bastante completo para diferentes gustos, la comida estaba muy fresca e interesante.",2026-07-12,Ana L.,degusta,dg_109422,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",3.0,$$$ ($25-$35),Mariscos,"lugar bonito bien decorado, menu bastante completo diferentes gustos, comida fresca interesante.",bruma,mariscos,spanish,22,132,5.045454545454546,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,False,True,2,Destacan por la comida
r_659c68e4ee,bruma,Bruma,Mariscos,Casco Antiguo,"Av. B con calle 9, Edificio San Juan de Dios - Casco Antiguo",Desde $25 hasta $35,4.4,5.0,4.4,4.7,4.7,"El lugar es muy agradable, buen ambiente, la comida muy rica. Las ostras estaban frescas. Pedimos 3 platos y estaban exquisitos.",2026-07-11,Karyn E.,degusta,dg_109422,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",3.0,$$$ ($25-$35),Mariscos,"lugar agradable, buen ambiente, comida rica. ostras frescas. pedimos 3 platos exquisitos.",bruma,mariscos,spanish,21,128,5.142857142857143,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,False,True,2,Destacan por la comida
r_659c68e4ee,bruma,Bruma,Mariscos,Casco Antiguo,"Av. B con calle 9, Edificio San Juan de Dios - Casco Antiguo",Desde $25 hasta $35,4.4,5.0,4.4,4.7,4.7,"Bruma fue una muy grata sorpresa y definitivamente regresaremos. Lo primero que suma puntos es que cuentan con Valet Parking aprox. 6, lo cual hace la experiencia mucho más cómoda. Nosotros reservamos por Degusta, aunque recomendaría llamar directamente o hacerlo con bastante anticipación. Ahora bien, lo que realmente hace destacar a Bruma es su servicio. Un verdadero 1010. Desde que entras se siente un equipo bien coordinado, con procedimientos claros y excelente comunicación entre cocina y salón. Siempre sabían qué platos estaban disponibles y cuáles no, lo que transmite organización y atención al detalle. Se nota que existe un briefing antes de iniciar el servicio. Una mención muy especial para Jair.  Qué gusto encontrar personas que disfrutan genuinamente lo que hacen. Su energía, conocimiento del menú y calidez hicieron que la experiencia fuera todavía mejor. Felicitaciones también al resto del equipo. Comida Clam Chowder  8.510 Visualmente es espectacular. Es una versión más gourmet del clásico Clam Chowder, aunque personalmente sentí que el enfoque estuvo más en la presentación que en el sabor. Después de haber probado la receta tradicional en Boston, eché de menos un caldo con mayor profundidad, un poco más de cebolla y ese toque de celery que ayuda a balancear todos los sabores. Como detalle curioso, las galletitas Cocktail de Pascual funcionan sorprendentemente bien como sustituto de las tradicionales oyster crackers. Lobster Roll  8.910 Muy rico y con una excelente calidad de producto. La langosta estaba fresca y perfectamente cocida, aunque sugeriría cortar la carne en trozos un poco más pequeños para que cada mordida tenga una mejor distribución dentro del pan. Hablando del pan simplemente espectacular. Utilizan el brioche correcto para este tipo de preparación y marca una gran diferencia. Si el concepto busca acercarse al estilo Maine, personalmente reduciría un poco la mayonesa y potenciaría el limón, el celery y una preparación más clásica con mantequilla, ajo, sal y pimienta. La langosta tiene tanta calidad que merece ser la protagonista. Mac  Cheese con Langosta  1010 Sin duda, el plato de la noche. Excelente balance de quesos, muy buena sazón, pasta perfectamente cocida y una langosta preparada en su punto exacto. El panko flameado aporta un bonito acabado visual quizás una capa un poco más generosa le daría aún más textura, pero es un detalle mínimo. Es un plato que volvería a pedir sin pensarlo. No tuvimos oportunidad de probar los cócteles, así que será una excelente excusa para regresar. En general, Bruma ofrece una experiencia muy completa excelente atención, comida de gran nivel, un ambiente cuidadosamente diseñado, buena música, decoración con mucho gusto y una armonía muy agradable entre todos esos elementos. En un país donde muchas veces el servicio marca la diferencia, Bruma está claramente por encima del estándar. 100 recomendado.",2026-06-29,Edwin P.,degusta,dg_109422,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}",3.0,$$$ ($25-$35),Mariscos,"bruma grata sorpresa definitivamente regresaremos. primero suma puntos cuentan valet parking aprox. 6, hace experiencia mas comoda. reservamos degusta, aunque recomendaria llamar directamente hacerlo bastante anticipacion. ahora bien, realmente hace destacar bruma servicio. verdadero 1010. entras equipo bien coordinado, procedimientos claros excelente comunicacion cocina salon. siempre sabian platos disponibles cuales no, transmite organizacion atencion detalle. nota existe briefing iniciar servicio. mencion especial jair. gusto encontrar personas disfrutan genuinamente hacen. energia, conocimiento menu calidez hicieron experiencia todavia mejor. felicitaciones tambien resto equipo. comida clam chowder 8.510 visualmente espectacular. version mas gourmet clasico clam chowder, aunque personalmente senti enfoque mas presentacion sabor. despues haber probado receta tradicional boston, eche menos caldo mayor profundidad, mas cebolla toque celery ayuda balancear sabores. detalle curioso, galletitas cocktail pascual funcionan sorprendentemente bien sustituto tradicionales oyster crackers. lobster roll 8.910 rico excelente calidad producto. langosta fresca perfectamente cocida, aunque sugeriria cortar carne trozos mas pequenos cada mordida mejor distribucion dentro pan. hablando pan simplemente espectacular. utilizan brioche correcto tipo preparacion marca gran diferencia. si concepto busca acercarse estilo maine, personalmente reduciria mayonesa potenciaria limon, celery preparacion mas clasica mantequilla, ajo, sal pimienta. langosta tanta calidad merece ser protagonista. mac cheese langosta 1010 duda, plato noche. excelente balance quesos, buena sazon, pasta perfectamente cocida langosta preparada punto exacto. panko flameado aporta bonito acabado visual quizas capa mas generosa daria aun mas textura, detalle minimo. plato volveria pedir pensarlo. oportunidad probar cocteles, asi sera excelente excusa regresar. general, bruma ofrece experiencia completa excelente atencion, comida gran nivel, ambiente cuidadosamente disenado, buena musica, decoracion gusto armonia agradable elementos. pais muchas veces servicio marca diferencia, bruma claramente encima estandar. 100 recomendado.",bruma,mariscos,spanish,457,2912,5.363238512035011,positive,1.0,positive,1.0,neutral,0.0,positive,1.0,True,True,False,True,2,Destacan por la comida
r_659c68e4ee,bruma,Bruma,Mariscos,Casco Antiguo,"Av. B con calle 9, Edificio San Juan de Dios - Casco Antiguo",Desde $25 hasta $35,4.4,5.0,4.4,4.7,4.7,"Este lugar me sorprendió, ya he ido varias veces y sus mariscos son bastante frescos. Recomiendo el ceviche del día, las ostras y la pesca del día .",2026-06-02,Laura G.,degusta,dg_109422,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",3.0,$$$ ($25-$35),Mariscos,"lugar sorprendio, ido varias veces mariscos bastante frescos. recomiendo ceviche dia, ostras pesca dia .",bruma,mariscos,spanish,28,148,4.321428571428571,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,False,True,2,Destacan por la comida
r_1ed93fef29,tantalo kitchen,Tántalo Kitchen,Tapas,Casco Antiguo,Ave B y Calle 8 - Casco Antiguo,Desde $15 hasta $25,4.2,5.0,4.2,4.0,4.5,"Excelente opción dentro del Casco Antiguo, ideal para pasar entre amigos. Ofrecen un amplio menú de bebidas en un ambiente bastante animado.",2026-06-26,César M.,degusta,dg_407,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",2.0,$$ ($15-$25),Tapas,"excelente opcion dentro casco antiguo, ideal pasar amigos. ofrecen amplio menu bebidas ambiente bastante animado.",tantalo kitchen,tapas,spanish,22,140,5.409090909090909,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,True,0,Los mas comentados
r_1ed93fef29,tantalo kitchen,Tántalo Kitchen,Tapas,Casco Antiguo,Ave B y Calle 8 - Casco Antiguo,Desde $15 hasta $25,4.2,4.0,4.2,4.0,4.5,Tantalo es un restaurante muy flexible con su restaurante Alura en donde disfrutas de un ambiente más controlado con aire acondicionado y su rooftop genial cuando el clima lo permite. Cuenta con un menú variado adaptado a la ocasión. Sin duda un lugar especial al que volveremos. Recomiendo altamente el ceviche criollo panameño y la carne guisada con explosión de sabores,2026-06-24,Jessica A.,degusta,dg_407,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}",2.0,$$ ($15-$25),Tapas,tantalo restaurante flexible restaurante alura disfrutas ambiente mas controlado aire acondicionado rooftop genial clima permite. cuenta menu variado adaptado ocasion. duda lugar especial volveremos. recomiendo altamente ceviche criollo panameno carne guisada explosion sabores,tantalo kitchen,tapas,spanish,61,372,5.114754098360656,neutral,0.0,neutral,0.0,neutral,0.0,positive,1.0,True,False,True,True,0,Los mas comentados
r_1ed93fef29,tantalo kitchen,Tántalo Kitchen,Tapas,Casco Antiguo,Ave B y Calle 8 - Casco Antiguo,Desde $15 hasta $25,4.2,3.0,4.2,4.0,4.5,"En un punto súper centrico de Casco, donde todo está a punto de comenzar te encuentras este restaurante lindo con ambiente 0 complicado y una decoración que no deja escapar ni un solo detalle. En esta ocasión reservé por el cumpleaños de una amiga a quien le tenia una pequeña sorpresa y las chicas fueron realmente atentas y muy amables desde ayudarnos con la decoración, avisarnos cuando venía mi amiga y tomarnos las fotos... incluso nos ofrecieron sin costo platitos y utensilios para partir el pastel. La comida es rica y descomplicada, recientemente cambiaron el menú a tipo fusión panameña. Arriba te encuentras un rooftop por si quieres ir por algo más movido y seguir los drinks. Perfecto para una salida con amigas o un date relajado.",2026-04-19,Andy L.,degusta,dg_407,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}",2.0,$$ ($15-$25),Tapas,"punto super centrico casco, punto comenzar encuentras restaurante lindo ambiente 0 complicado decoracion deja escapar solo detalle. ocasion reserve cumpleanos amiga tenia pequena sorpresa chicas realmente atentas amables ayudarnos decoracion, avisarnos venia amiga tomarnos fotos... incluso ofrecieron costo platitos utensilios partir pastel. comida rica descomplicada, recientemente cambiaron menu tipo fusion panamena. arriba encuentras rooftop si quieres ir mas movido seguir drinks. perfecto salida amigas date relajado.",tantalo kitchen,tapas,spanish,127,744,4.866141732283465,positive,1.0,positive,1.0,neutral,0.0,positive,1.0,True,True,True,True,0,Los mas comentados
r_1ed93fef29,tantalo kitchen,Tántalo Kitchen,Tapas,Casco Antiguo,Ave B y Calle 8 - Casco Antiguo,Desde $15 hasta $25,4.2,4.0,4.2,4.0,4.5,"como siempre tantalo es un lugar para divertirse y pasarla bien, su menú para picar mientras bailas y compartes con amigos es excelente, el mejor aperol de la ciudad  los recomiendo un 100",2026-03-07,Massiel T.,degusta,dg_407,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",2.0,$$ ($15-$25),Tapas,"siempre tantalo lugar divertirse pasarla bien, menu picar mientras bailas compartes amigos excelente, mejor aperol ciudad recomiendo 100",tantalo kitchen,tapas,spanish,33,188,4.696969696969697,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,True,0,Los mas comentados
r_1ed93fef29,tantalo kitchen,Tántalo Kitchen,Tapas,Casco Antiguo,Ave B y Calle 8 - Casco Antiguo,Desde $15 hasta $25,4.2,5.0,4.2,4.0,4.5,"Me encanta la opción de menú lunch, sobretodo cuando estás en el área de Casco Viejo. Sus hamburguesas son muy ricas con sabores frescos y un queso super derretidito con patacones.",2026-02-21,Tomás G.,degusta,dg_407,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Tapas,"encanta opcion menu lunch, sobretodo area casco viejo. hamburguesas ricas sabores frescos queso super derretidito patacones.",tantalo kitchen,tapas,spanish,31,180,4.838709677419355,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_08b6cc270d,fratelli pizza pasta,Fratelli Pizza  Pasta,"Pizzeria, Italiana",San Francisco,"Calle 68, Vía Porras - San Francisco",Desde $15 hasta $25,4.7,5.0,4.7,4.7,4.6,"Excelente ambiente, tranquilo y agradable. La atención fue muy buena, el personal es amable y atento. La comida es deliciosa, con porciones generosas, y el servicio es rápido, por lo que no hay que esperar mucho. Sin duda, un lugar recomendado para disfrutar de una buena comida.",2026-07-19,Gui5c1dF70,degusta,dg_100046,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}",2.0,$$ ($15-$25),Pizzeria,"excelente ambiente, tranquilo agradable. atencion buena, personal amable atento. comida deliciosa, porciones generosas, servicio rapido, esperar mucho. duda, lugar recomendado disfrutar buena comida.",fratelli pizza pasta,"pizzeria, italiana",spanish,47,279,4.957446808510638,positive,1.0,positive,1.0,neutral,0.0,positive,1.0,True,True,False,True,0,Los mas comentados
r_08b6cc270d,fratelli pizza pasta,Fratelli Pizza  Pasta,"Pizzeria, Italiana",San Francisco,"Calle 68, Vía Porras - San Francisco",Desde $15 hasta $25,4.7,5.0,4.7,4.7,4.6,"Excelente restaurante, nunca defraudar. Comida Italiana muy variada, incluso muchos platos y postres Keto. Las pizzas deliciosas. Full recomendado. Lo visitó frecuentemente",2026-07-10,Jorge D.,degusta,dg_100046,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Pizzeria,"excelente restaurante, nunca defraudar. comida italiana variada, incluso platos postres keto. pizzas deliciosas. full recomendado. visito frecuentemente",fratelli pizza pasta,"pizzeria, italiana",spanish,22,172,6.863636363636363,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_08b6cc270d,fratelli pizza pasta,Fratelli Pizza  Pasta,"Pizzeria, Italiana",San Francisco,"Calle 68, Vía Porras - San Francisco",Desde $15 hasta $25,4.7,5.0,4.7,4.7,4.6,"Muy rica comida. Hay variedad de opciones y opciones keto. Nos encantó. Pedimos milanesa a la parmesana, risotto y de postre pizza de nutella.",2026-07-06,Analisa M.,degusta,dg_100046,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}",2.0,$$ ($15-$25),Pizzeria,"rica comida. variedad opciones opciones keto. encanto. pedimos milanesa parmesana, risotto postre pizza nutella.",fratelli pizza pasta,"pizzeria, italiana",spanish,24,142,4.958333333333333,positive,1.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,False,0,Los mas comentados
r_08b6cc270d,fratelli pizza pasta,Fratelli Pizza  Pasta,"Pizzeria, Italiana",San Francisco,"Calle 68, Vía Porras - San Francisco",Desde $15 hasta $25,4.7,5.0,4.7,4.7,4.6,"Es como estar en casa, la amabilidad y el querer complacerte en todo es un símbolo. Las pastas son mis favoritas, es un ambiente familiar, recomendado al 100.",2026-06-29,Virginia Z.,degusta,dg_100046,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': False, 'ambiente': True}",2.0,$$ ($15-$25),Pizzeria,"casa, amabilidad querer complacerte simbolo. pastas favoritas, ambiente familiar, recomendado 100.",fratelli pizza pasta,"pizzeria, italiana",spanish,28,158,4.678571428571429,positive,1.0,neutral,0.0,neutral,0.0,positive,1.0,False,True,False,True,0,Los mas comentados
r_08b6cc270d,fratelli pizza pasta,Fratelli Pizza  Pasta,"Pizzeria, Italiana",San Francisco,"Calle 68, Vía Porras - San Francisco",Desde $15 hasta $25,4.7,5.0,4.7,4.7,4.6,"Excelente atención, buena comida y presencia. Sentimos que el precio estuvo muy por debajo de la experiencia brindada. 100 recomendado.",2026-06-29,Asbel N.,degusta,dg_100046,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': False}",2.0,$$ ($15-$25),Pizzeria,"excelente atencion, buena comida presencia. sentimos precio debajo experiencia brindada. 100 recomendado.",fratelli pizza pasta,"pizzeria, italiana",spanish,20,135,5.8,neutral,0.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,True,False,0,Los mas comentados
r_960cd5f94f,la barbara,La Bárbara,Internacional,Casco Antiguo,Av. B y calle 10 - Casco Antiguo,Más de $35,4.7,3.0,4.7,4.6,4.8,"Rollos de suchi originales y de muy buen paladar. La pasta UDON un poco sosa y no juguetona con las papilas. El servicio y además la conversa con los y las barman excelente, ameno y didáctico.",2026-05-23,Eduardo H.,degusta,dg_106236,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",4.0,$$$$ (mas de $35),Internacional,"rollos suchi originales buen paladar. pasta udon sosa juguetona papilas. servicio ademas conversa barman excelente, ameno didactico.",la barbara,internacional,spanish,36,192,4.361111111111111,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,True,False,False,2,Destacan por la comida
r_960cd5f94f,la barbara,La Bárbara,Internacional,Casco Antiguo,Av. B y calle 10 - Casco Antiguo,Más de $35,4.7,5.0,4.7,4.6,4.8,"La comida en La Barbara siempre es exquisita, hemos probado diferentes opciones y nunca falla. Esta vez nos decidimos por sushi pizza y un Curry de Filete de res que nos sorprendió. La atención es muy buena y profesional. Definitivamente es un lugar para repetir y recomendar.",2026-04-19,Rosy R.,degusta,dg_106236,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}",4.0,$$$$ (mas de $35),Internacional,"comida barbara siempre exquisita, probado diferentes opciones nunca falla. vez decidimos sushi pizza curry filete res sorprendio. atencion buena profesional. definitivamente lugar repetir recomendar.",la barbara,internacional,spanish,47,276,4.893617021276596,positive,1.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,False,True,2,Destacan por la comida
r_960cd5f94f,la barbara,La Bárbara,Internacional,Casco Antiguo,Av. B y calle 10 - Casco Antiguo,Más de $35,4.7,5.0,4.7,4.6,4.8,"Took some foodie friends from California and they loved their experience. Im always happy to dine at La Barbara! The cocktails are great, the food delicious still the best salmon nigiri in Panamá, and service is excellent.",2026-03-08,Michael R.,degusta,dg_106236,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}",4.0,$$$$ (mas de $35),Internacional,"took some foodie friends from california and they loved their experience. im always happy to dine at barbara! the cocktails are great, the food delicious still the best salmon nigiri in panama, and service is excellent.",la barbara,internacional,english,37,222,5.027027027027027,positive,1.0,positive,1.0,neutral,0.0,neutral,0.0,True,True,False,False,2,Destacan por la comida
r_960cd5f94f,la barbara,La Bárbara,Internacional,Casco Antiguo,Av. B y calle 10 - Casco Antiguo,Más de $35,4.7,5.0,4.7,4.6,4.8,"excelente experiencias gastronómica en el casco, los cocteles acompañados de la comida son perfectos y el ambiente del lugar va de la mano con el menú",2026-02-16,Rodrigo R.,degusta,dg_106236,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}",4.0,$$$$ (mas de $35),Internacional,"excelente experiencias gastronomica casco, cocteles acompanados comida perfectos ambiente lugar va mano menu",la barbara,internacional,spanish,26,150,4.807692307692308,neutral,0.0,neutral,0.0,neutral,0.0,neutral,0.0,True,False,False,True,2,Destacan por la comida
